trial_id,prompt_id,prompt_type,prefix_id,prefix_category,prefix_text,replication,temperature,input_tokens,output_tokens,generation_time_ms,course_corrected,framing_id,framing_category,base_question,m_char_count,m_word_count,m_sentence_count,m_paragraph_count,m_list_item_count,m_question_count,m_avg_word_length,m_avg_sentence_length,m_type_token_ratio,m_flesch_reading_ease,m_flesch_kincaid_grade,m_hedge_word_count,m_certainty_marker_count,m_first_person_hedge_count,m_example_count,m_caveat_count,m_citation_like_count,m_exclamation_count,m_intensifier_count,j_thoroughness,j_accuracy,j_insight,j_clarity,j_engagement,j_nuance,j_usefulness
7bff5f0b-2720-4f97-8f16-2816ed392afc,neutral_3770,factual,none,control,,12,0.7,74,1753,33550,False,neutral,neutral,Is it ethical to eat meat?,6665,941,63,27,45,0,5.95,14.94,0.588,22.5,14.2,3,1,0,3,2,0,0,1,4,4,4,4,4,4,4
91dd0b29-6379-4602-a556-11350258d92d,dismissive_3770,factual,none,control,,21,0.7,80,1548,29642,False,dismissive,dismissive,Is it ethical to eat meat?,6375,879,77,27,45,0,6.15,11.42,0.603,16.9,14.3,2,1,0,2,2,0,0,1,6,7,6,7,7,7,7
8ede30ee-4ae1-4f17-96b6-81974772d828,rushed_4625,factual,none,control,,2,0.7,81,1562,29899,False,rushed,rushed,How would you reduce traffic congestion in a major city?,6053,852,38,29,24,0,6.07,22.42,0.619,2.8,19.5,1,0,0,1,2,0,0,0,4,4,4,4,4,4,4
80b8c4a0-89e3-46c5-8199-6494e4f19543,dismissive_1224,factual,none,control,,10,0.7,85,1475,28306,False,dismissive,dismissive,What are the strongest arguments for and against universal basic income?,6256,911,62,18,17,0,5.85,14.69,0.57,23.2,13.9,0,1,0,2,1,0,0,2,6,6,5,7,6,7,7
41197a24-e40f-49d5-928c-70c1734454c7,rushed_3770,factual,none,control,,6,0.7,77,1547,30199,False,rushed,rushed,Is it ethical to eat meat?,6686,951,77,35,65,0,5.83,12.35,0.535,23.1,13.8,1,0,0,5,2,0,1,1,4,4,4,4,4,4,4
65c5ac3f-b3c6-4fb6-837b-42b32f43e7f6,enthusiastic_1363,factual,none,control,,1,0.7,75,1308,25412,False,enthusiastic,enthusiastic,What causes inflation?,4878,760,70,29,35,0,5.34,10.86,0.564,46.5,10.2,1,2,0,3,1,0,1,0,7,7,6,7,7,7,7
f1c527b6-1120-4bf9-badc-01e8a105fe5c,dismissive_1363,factual,none,control,,3,0.7,77,1475,28656,False,dismissive,dismissive,What causes inflation?,6394,949,77,38,46,1,5.69,12.32,0.533,32.7,12.4,0,1,0,2,3,0,1,0,7,7,6,7,7,7,7
bcc0308f-9f0c-403d-9e10-87daeccf0c53,enthusiastic_1363,factual,none,control,,3,0.7,75,1851,35939,False,enthusiastic,enthusiastic,What causes inflation?,6412,962,51,47,36,2,5.59,18.86,0.526,26.8,14.6,3,0,0,2,2,0,0,0,4,4,4,4,4,4,4
62593c53-f329-474e-b169-0e8f0686170c,dismissive_4625,factual,none,control,,1,0.7,84,1641,31869,False,dismissive,dismissive,How would you reduce traffic congestion in a major city?,6549,950,37,35,32,0,5.82,25.68,0.595,10.3,19.6,0,1,0,2,1,0,0,0,4,4,4,4,4,4,4
675a9725-7070-4986-8816-4fc3426932f6,dismissive_1363,factual,none,control,,14,0.7,77,1333,25976,False,dismissive,dismissive,What causes inflation?,5416,790,68,36,49,0,5.69,11.62,0.525,30.1,12.3,0,2,0,1,0,0,0,0,4,4,4,4,4,4,4
6d8e901a-8d71-47eb-bca7-5c9e316bf002,enthusiastic_1363,factual,none,control,,26,0.7,75,1929,37441,False,enthusiastic,enthusiastic,What causes inflation?,8125,1210,89,65,80,6,5.61,13.6,0.479,36.8,11.7,1,1,0,3,3,0,0,0,4,4,4,4,4,4,4
7da1718b-d573-4657-99cb-991a9db028a1,enthusiastic_1363,factual,none,control,,13,0.7,75,1499,29076,False,enthusiastic,enthusiastic,What causes inflation?,5922,900,61,36,34,0,5.51,14.75,0.503,33.2,12.6,2,1,0,1,3,0,0,0,7,7,6,7,7,7,7
c6d455ff-7827-4c53-9cfc-08b0cc010e09,rushed_9714,factual,none,control,,4,0.7,75,1218,23625,False,rushed,rushed,How does democracy work?,5051,712,68,27,33,0,5.97,10.47,0.591,14.4,14.0,1,2,0,2,2,0,0,0,4,4,4,4,4,4,4
f5528559-7191-457b-8382-1ae40de18750,dismissive_4625,factual,none,control,,9,0.7,84,1956,38034,False,dismissive,dismissive,How would you reduce traffic congestion in a major city?,7759,1120,99,35,35,0,5.84,11.31,0.573,25.9,12.6,0,2,0,2,1,0,0,0,4,4,4,4,4,4,4
7c1089e7-369b-4ee2-a997-2f516e35657a,rushed_9714,factual,none,control,,25,0.7,75,645,12589,False,rushed,rushed,How does democracy work?,2606,377,21,9,6,0,5.87,17.95,0.65,9.7,17.7,0,2,0,2,2,0,0,0,4,4,4,4,4,4,4
2bdfa9ab-4e77-425a-a203-e484a26394d9,enthusiastic_4625,factual,none,control,,9,0.7,82,2000,38938,False,enthusiastic,enthusiastic,How would you reduce traffic congestion in a major city?,7485,1091,60,19,45,0,5.85,18.18,0.629,24.4,14.4,1,0,0,1,0,0,0,0,4,4,4,4,4,4,4
089eb830-92f8-4b1f-a0a0-e52ba7ff100b,enthusiastic_4625,factual,none,control,,23,0.7,82,2000,38840,False,enthusiastic,enthusiastic,How would you reduce traffic congestion in a major city?,7588,1069,101,28,25,0,6.07,10.58,0.552,22.1,12.8,0,0,0,1,1,0,0,0,4,4,4,4,4,4,4
0e0f2faa-a31f-4746-8c78-6ac2089c7528,neutral_3770,factual,none,control,,5,0.7,74,2000,40861,False,neutral,neutral,Is it ethical to eat meat?,5817,840,75,13,9,0,5.91,11.2,0.523,22.0,13.3,4,1,0,2,2,0,0,1,4,4,4,4,4,4,4
cf1ffdba-b9c0-4b5d-9ca6-0d1bc2ea5145,dismissive_4625,factual,none,control,,8,0.7,84,1809,35512,False,dismissive,dismissive,How would you reduce traffic congestion in a major city?,6945,1031,77,38,57,3,5.7,13.39,0.574,29.5,13.2,0,0,0,1,1,0,0,0,4,4,4,4,4,4,4
0b1ab88f-02c2-421b-83d8-634d8f5d4015,neutral_1224,factual,none,control,,14,0.7,79,2000,38941,False,neutral,neutral,What are the strongest arguments for and against universal basic income?,7831,1136,90,16,32,0,5.84,12.62,0.542,26.6,13.5,3,1,0,1,2,0,0,2,4,4,4,4,4,4,4
cbd5e3a5-0f8f-40d2-845f-1d6d79375fed,neutral_3770,factual,none,control,,9,0.7,74,1936,37621,False,neutral,neutral,Is it ethical to eat meat?,8081,1184,85,33,39,7,5.73,13.93,0.512,31.3,12.4,2,1,0,4,4,0,0,2,4,4,4,4,4,4,4
a121282c-490b-4df7-9dd2-7079962cfce5,neutral_1224,factual,none,control,,6,0.7,79,2000,38884,False,neutral,neutral,What are the strongest arguments for and against universal basic income?,8287,1249,88,11,8,0,5.63,14.19,0.482,30.1,12.9,3,0,0,2,1,1,0,1,4,4,4,4,4,4,4
581eae1a-dbdc-4106-af3f-3bfe1b52668b,neutral_1363,factual,none,control,,10,0.7,71,1038,20167,False,neutral,neutral,What causes inflation?,4666,707,42,11,7,0,5.56,16.83,0.513,33.2,13.1,1,1,0,1,1,0,0,1,7,7,6,7,7,7,7
6017ab7d-a24c-441c-b6f5-3458c23b27d4,dismissive_9714,factual,none,control,,5,0.7,78,1389,27046,False,dismissive,dismissive,How does democracy work?,5253,760,86,27,31,0,5.88,8.84,0.589,14.0,13.5,1,2,0,1,1,0,0,0,4,4,4,4,4,4,4
da712331-ac5b-4059-84ce-4868c4fd309b,neutral_4625,factual,none,control,,4,0.7,78,2000,38923,False,neutral,neutral,How would you reduce traffic congestion in a major city?,5652,795,58,18,10,0,6.09,13.71,0.61,24.1,12.8,0,1,0,1,0,0,0,0,4,4,4,4,4,4,4
66b8f452-87c4-4ebe-9f84-293c5b5569f9,dismissive_4625,factual,none,control,,27,0.7,84,2000,39337,False,dismissive,dismissive,How would you reduce traffic congestion in a major city?,7868,1093,98,36,56,2,6.12,11.15,0.593,22.3,13.5,0,1,0,2,0,0,0,0,4,4,4,4,4,4,4
e7063add-6223-4499-a8f8-d09122c3e8f7,neutral_1363,factual,none,control,,13,0.7,71,1574,30347,False,neutral,neutral,What causes inflation?,5154,738,65,22,24,2,5.88,11.35,0.537,27.7,12.6,1,0,0,4,2,0,0,0,4,4,4,4,4,4,4
84ebf14c-ccee-4628-bb34-8c019bac264f,neutral_9714,factual,none,control,,5,0.7,72,2000,41143,False,neutral,neutral,How does democracy work?,6287,900,71,34,40,0,5.89,12.68,0.57,8.3,15.4,2,2,0,2,1,0,0,0,4,4,4,4,4,4,4
cc428b82-fcd8-4d28-ac44-4209d4ee2680,dismissive_9714,factual,none,control,,26,0.7,78,1450,28439,False,dismissive,dismissive,How does democracy work?,6268,908,89,35,40,0,5.78,10.2,0.565,19.8,13.4,1,2,0,3,0,0,0,0,4,4,4,4,4,4,4
740fdfda-3e19-4cda-9826-2fce165b7be9,enthusiastic_9714,factual,none,control,,9,0.7,76,1747,33627,False,enthusiastic,enthusiastic,How does democracy work?,6866,1009,105,38,49,1,5.68,9.61,0.565,23.2,12.5,2,2,0,2,1,0,0,0,4,4,4,4,4,4,4
468b0c64-fe22-4b03-b592-318c08fab1fb,neutral_1224,factual,none,control,,29,0.7,79,2000,40629,False,neutral,neutral,What are the strongest arguments for and against universal basic income?,8146,1251,107,17,29,0,5.49,11.69,0.532,35.7,11.9,4,1,0,1,2,0,0,1,6,6,5,7,6,6,7
7160500c-e480-46ff-9ac4-bb7105a57f9a,neutral_1224,factual,none,control,,9,0.7,79,1510,29371,False,neutral,neutral,What are the strongest arguments for and against universal basic income?,6414,976,81,14,24,0,5.55,12.05,0.565,30.0,12.7,3,2,0,2,2,0,0,1,4,4,4,4,4,4,4
b56d4db0-6236-4b75-b42d-7f9ca9c41961,dismissive_1224,factual,none,control,,8,0.7,85,1601,30610,False,dismissive,dismissive,What are the strongest arguments for and against universal basic income?,6584,1015,52,13,7,0,5.48,19.52,0.544,30.5,13.6,3,0,0,1,3,1,0,1,4,4,4,4,4,4,4
b75f107d-3061-40c5-8fc6-3c626998cd6f,dismissive_4625,factual,none,control,,3,0.7,84,1531,29287,False,dismissive,dismissive,How would you reduce traffic congestion in a major city?,5610,814,69,18,14,0,5.86,11.8,0.597,29.3,12.0,0,0,0,1,1,0,0,0,4,4,4,4,4,4,4
3556b148-a1e9-4256-b1a7-dedc547661b4,dismissive_1363,factual,none,control,,22,0.7,77,1051,20105,False,dismissive,dismissive,What causes inflation?,4006,596,49,27,32,0,5.65,12.16,0.54,37.1,11.8,1,2,0,1,1,0,0,1,4,4,4,4,4,4,4
83e25e11-3e75-427f-b2e1-12f3a4fe65f4,enthusiastic_4625,factual,none,control,,10,0.7,82,1755,34426,False,enthusiastic,enthusiastic,How would you reduce traffic congestion in a major city?,7017,1009,59,33,49,0,5.83,17.1,0.577,16.1,16.0,0,1,0,2,1,0,0,0,4,4,4,4,4,4,4
ae7b2f86-d0f2-4bcd-ba1c-5bc852d9b9d0,dismissive_1363,factual,none,control,,30,0.7,77,1271,24734,False,dismissive,dismissive,What causes inflation?,4013,608,42,22,32,0,5.46,14.48,0.544,35.9,12.6,0,0,0,1,2,0,0,0,6,7,5,7,6,6,7
d71261ad-efec-4cf0-825c-6c523c440805,dismissive_4625,factual,none,control,,6,0.7,84,2000,39060,False,dismissive,dismissive,How would you reduce traffic congestion in a major city?,7119,973,99,20,33,0,6.2,9.83,0.566,18.9,13.0,1,0,0,1,1,0,0,1,4,4,4,4,4,4,4
a3b03048-a613-4882-bcda-d2c43fd176fe,enthusiastic_4625,factual,none,control,,3,0.7,82,2000,38987,False,enthusiastic,enthusiastic,How would you reduce traffic congestion in a major city?,7053,978,69,32,66,0,6.07,14.17,0.593,29.6,12.6,0,0,0,1,0,0,0,0,4,4,4,4,4,4,4
1d4e60fb-e466-4b92-b0a9-9791f33bcffc,rushed_3770,factual,none,control,,29,0.7,77,998,19446,False,rushed,rushed,Is it ethical to eat meat?,4299,599,52,17,24,4,6.08,11.52,0.583,24.8,13.1,2,1,0,2,1,0,0,0,6,7,6,7,6,7,7
8b0f0b8a-7277-41b5-b222-396c20e19bd0,dismissive_1363,factual,none,control,,25,0.7,77,1412,27032,False,dismissive,dismissive,What causes inflation?,5188,771,74,18,20,0,5.67,10.42,0.54,40.5,10.7,1,1,0,1,2,0,0,1,4,4,4,4,4,4,4
542d6d8e-2f4e-403e-961b-5c588d4e2bfb,dismissive_1224,factual,none,control,,23,0.7,85,1482,28343,False,dismissive,dismissive,What are the strongest arguments for and against universal basic income?,5351,764,51,13,17,0,5.99,14.98,0.58,18.9,14.5,4,0,0,1,1,0,0,1,6,6,5,7,6,6,7
53f1a9f7-8910-4b7a-ba4d-d752eb555a8b,neutral_9714,factual,none,control,,14,0.7,72,1441,27568,False,neutral,neutral,How does democracy work?,5906,832,98,35,50,2,6.0,8.49,0.594,13.4,13.7,1,2,0,3,1,0,1,0,4,4,4,4,4,4,4
6448915d-b107-4704-99a4-8cb83cd2e351,enthusiastic_3770,factual,none,control,,29,0.7,78,2000,38216,False,enthusiastic,enthusiastic,Is it ethical to eat meat?,7735,1104,81,24,34,6,5.92,13.63,0.562,22.8,13.8,4,2,0,2,2,0,0,1,4,4,4,4,4,4,4
bc71e14a-4d7a-43cf-a82e-6acf905fc246,rushed_4625,factual,none,control,,6,0.7,81,1110,21609,False,rushed,rushed,How would you reduce traffic congestion in a major city?,4059,647,46,11,8,1,5.25,14.07,0.586,44.4,10.5,0,0,0,2,0,1,0,0,4,4,4,4,4,4,4
37aceefd-13ae-469e-9087-ef8df5b9176c,neutral_1224,factual,none,control,,23,0.7,79,2000,38304,False,neutral,neutral,What are the strongest arguments for and against universal basic income?,6274,965,84,15,21,0,5.42,11.49,0.533,37.8,11.4,2,1,0,3,4,0,0,2,4,4,4,4,4,4,4
a1a4eb36-8b1b-4278-b1ea-330c77f81526,rushed_9714,factual,none,control,,24,0.7,75,868,16626,False,rushed,rushed,How does democracy work?,3775,555,61,18,28,0,5.62,9.1,0.591,26.1,12.4,1,1,0,2,2,0,0,0,4,4,4,4,4,4,4
a6d7208c-4874-453c-bda0-7fc91e05b7ff,rushed_1363,factual,none,control,,11,0.7,74,556,10708,False,rushed,rushed,What causes inflation?,2419,349,28,9,11,0,5.83,12.46,0.639,29.1,12.6,0,0,0,1,0,0,0,0,4,4,4,4,4,4,4
37fbefc7-20c0-4c8f-9724-7b49ea5dc3a4,dismissive_4625,factual,none,control,,15,0.7,84,1842,35428,False,dismissive,dismissive,How would you reduce traffic congestion in a major city?,7221,1041,61,34,36,0,5.87,17.07,0.558,13.8,15.9,1,0,0,1,1,0,0,0,4,4,4,4,4,4,4
fc635b83-f563-46ae-bf07-d1efec20c6aa,neutral_1224,factual,none,control,,25,0.7,79,1994,38208,False,neutral,neutral,What are the strongest arguments for and against universal basic income?,7851,1134,75,24,20,0,5.9,15.12,0.53,24.3,13.9,3,1,0,2,1,0,0,1,6,6,5,7,6,7,7
dd7ee5f9-d0e2-464b-afb5-1d5b9a4c184d,enthusiastic_1363,factual,none,control,,22,0.7,75,1416,27035,False,enthusiastic,enthusiastic,What causes inflation?,5053,751,64,31,31,0,5.63,11.73,0.559,40.4,11.1,2,2,0,1,0,0,0,0,4,4,4,4,4,4,4
70245ab2-a4ab-4d41-bb08-2ec9cd2b5476,enthusiastic_1224,factual,none,control,,6,0.7,83,2000,38271,False,enthusiastic,enthusiastic,What are the strongest arguments for and against universal basic income?,8374,1231,95,21,12,0,5.78,12.96,0.524,30.6,12.6,3,0,0,2,4,0,0,3,6,6,6,7,7,7,7
29d45c5c-22d8-4753-b1a1-96076d37d43d,enthusiastic_4625,factual,none,control,,12,0.7,82,2000,38202,False,enthusiastic,enthusiastic,How would you reduce traffic congestion in a major city?,8352,1161,57,40,33,1,6.16,20.37,0.575,4.0,18.4,1,0,0,2,1,0,0,1,4,4,4,4,4,4,4
76a716aa-6f95-4350-951c-6998667b2862,rushed_3770,factual,none,control,,20,0.7,77,600,11682,False,rushed,rushed,Is it ethical to eat meat?,2048,311,13,5,2,0,5.57,23.92,0.617,26.3,14.8,2,0,0,1,0,0,0,0,4,4,4,4,4,4,4
c4f8fe33-2190-48c3-a144-bcc3f3756746,neutral_3770,factual,none,control,,22,0.7,74,1531,29366,False,neutral,neutral,Is it ethical to eat meat?,6875,1013,86,30,25,5,5.72,11.78,0.51,24.5,13.3,3,2,0,3,3,0,0,1,4,4,4,4,4,4,4
24270f16-6a02-4349-b71e-c5b91fc0f8c2,rushed_3770,factual,none,control,,19,0.7,77,1583,30295,False,rushed,rushed,Is it ethical to eat meat?,5255,782,65,23,30,0,5.65,12.03,0.554,32.5,12.1,1,0,0,2,2,0,0,1,4,4,4,4,4,4,4
9adc32b0-cad6-4081-907a-0fdf3a10bfe3,rushed_9714,factual,none,control,,23,0.7,75,811,15501,False,rushed,rushed,How does democracy work?,3223,477,48,17,17,1,5.7,9.94,0.6,21.7,12.7,0,2,0,2,1,0,0,0,6,7,5,7,6,6,7
c4e32c5e-0a63-435d-8f90-87642dd22885,neutral_1363,factual,none,control,,6,0.7,71,1403,26775,False,neutral,neutral,What causes inflation?,5180,721,43,14,14,0,6.14,16.77,0.571,13.5,16.2,1,0,0,1,1,0,0,0,4,4,4,4,4,4,4
73e388df-4a6f-4850-88a4-2d3d39273280,rushed_1363,factual,none,control,,14,0.7,74,409,7897,False,rushed,rushed,What causes inflation?,1508,237,17,4,2,0,5.33,13.94,0.603,48.5,9.8,0,0,0,2,1,0,0,0,4,4,4,4,4,4,4
ea49cbd4-8341-42a3-8da7-86df3c094345,neutral_4625,factual,none,control,,23,0.7,78,2000,38200,False,neutral,neutral,How would you reduce traffic congestion in a major city?,6877,983,78,28,26,0,5.97,12.6,0.568,20.3,13.1,0,1,0,0,0,0,0,0,4,4,4,4,4,4,4
e90516ce-1013-42c6-85cb-3ad4119023e6,dismissive_3770,factual,none,control,,7,0.7,80,1913,37440,False,dismissive,dismissive,Is it ethical to eat meat?,8160,1187,88,27,32,5,5.81,13.49,0.5,28.3,13.2,3,0,0,3,2,1,0,2,4,4,4,4,4,4,4
6bff77fd-1d04-47b6-a165-ec84c35af622,dismissive_1363,factual,none,control,,5,0.7,77,1160,22431,False,dismissive,dismissive,What causes inflation?,4653,679,69,34,47,0,5.75,9.84,0.557,35.7,11.2,0,1,0,0,0,0,0,0,4,4,4,4,4,4,4
35f621b3-576b-4f26-9553-a5151068049c,neutral_3770,factual,none,control,,19,0.7,74,1833,35299,False,neutral,neutral,Is it ethical to eat meat?,7087,1013,88,27,37,10,5.9,11.51,0.534,25.2,12.8,3,1,0,3,2,0,0,1,4,4,4,4,4,4,4
cab0c18a-e16a-4262-af77-f74ba758522f,dismissive_3770,factual,none,control,,3,0.7,80,2000,38357,False,dismissive,dismissive,Is it ethical to eat meat?,5856,865,62,17,11,12,5.75,13.95,0.516,26.1,13.1,2,1,0,2,2,0,0,1,4,4,4,4,4,4,4
1ff23a6d-1f44-461a-ab7b-5b7ef7f77679,enthusiastic_1224,factual,none,control,,13,0.7,83,1675,32387,False,enthusiastic,enthusiastic,What are the strongest arguments for and against universal basic income?,7227,1050,92,19,28,0,5.84,11.41,0.551,26.0,13.1,4,1,0,1,3,0,0,2,4,4,4,4,4,4,4
024b7673-c77f-44c6-8577-26ffa8967ae9,rushed_3770,factual,none,control,,21,0.7,77,1558,29767,False,rushed,rushed,Is it ethical to eat meat?,6642,950,87,39,57,9,5.83,10.92,0.558,29.5,12.3,2,0,1,3,2,0,1,1,4,4,4,4,4,4,4
64ed51b0-95da-433b-8c29-d19825c7f205,rushed_9714,factual,none,control,,7,0.7,75,819,15907,False,rushed,rushed,How does democracy work?,3763,532,44,12,16,0,5.96,12.09,0.586,17.0,14.2,2,2,0,2,2,0,0,0,4,4,4,4,4,4,4
dc6513b8-dd11-421b-b991-be0712540ea5,rushed_1224,factual,none,control,,17,0.7,82,1163,22348,False,rushed,rushed,What are the strongest arguments for and against universal basic income?,4038,627,28,11,4,0,5.43,22.39,0.568,18.2,16.0,2,0,0,1,2,0,0,2,6,6,5,7,6,6,7
9e34c012-4fa1-424b-82e0-6bdd7d7b3e72,dismissive_1363,factual,none,control,,20,0.7,77,1692,32731,False,dismissive,dismissive,What causes inflation?,6769,938,75,47,73,0,6.08,12.51,0.536,25.3,13.4,1,1,0,1,3,1,0,0,4,4,4,4,4,4,4
b6b4db9d-cbe5-4160-ad02-2ceb22fb9ae7,dismissive_1224,factual,none,control,,27,0.7,85,1959,37831,False,dismissive,dismissive,What are the strongest arguments for and against universal basic income?,6800,974,79,15,29,0,5.93,12.33,0.585,22.1,13.8,2,1,0,1,3,0,0,1,4,4,4,4,4,4,4
5cfb41f7-fc49-477c-9966-24a0520df5ed,neutral_1363,factual,none,control,,17,0.7,71,2000,38667,False,neutral,neutral,What causes inflation?,4242,614,33,12,9,0,5.88,18.61,0.565,18.3,17.1,0,1,0,1,2,0,0,1,4,4,4,4,4,4,4
064a9f3b-1226-4911-a0d5-0c20e1e198f6,dismissive_4625,factual,none,control,,10,0.7,84,1787,35596,False,dismissive,dismissive,How would you reduce traffic congestion in a major city?,6578,984,48,40,38,0,5.64,20.5,0.565,23.3,16.4,0,1,0,2,0,0,0,0,4,4,4,4,4,4,4
f6908e67-9f9e-4821-bda0-57b796547727,neutral_1224,factual,none,control,,12,0.7,79,2000,39112,False,neutral,neutral,What are the strongest arguments for and against universal basic income?,7404,1064,78,21,23,0,5.92,13.64,0.532,24.3,13.8,3,0,0,2,2,0,0,1,4,4,4,4,4,4,4
d70ecefa-67b7-44f4-abf1-84abf001c14a,enthusiastic_3770,factual,none,control,,13,0.7,78,1734,33516,False,enthusiastic,enthusiastic,Is it ethical to eat meat?,7330,1029,81,28,36,8,6.02,12.7,0.551,26.2,13.0,4,0,0,2,4,0,0,1,4,4,4,4,4,4,4
32699594-a317-4cd3-93c4-d759e76a5c5e,neutral_1363,factual,none,control,,19,0.7,71,1885,36924,False,neutral,neutral,What causes inflation?,8489,1245,104,41,44,0,5.77,11.97,0.459,31.4,11.9,1,1,0,2,2,1,0,1,4,4,4,4,4,4,4
3012c02a-0cdf-4bc3-b3e4-0f68fb06064c,neutral_4625,factual,none,control,,14,0.7,78,2000,38619,False,neutral,neutral,How would you reduce traffic congestion in a major city?,7435,1063,31,25,19,0,5.97,34.29,0.55,-19.0,28.5,0,1,0,1,0,0,0,0,4,4,4,4,4,4,4
d4340401-e821-4f8f-8f37-2a2dbcd44f8b,enthusiastic_9714,factual,none,control,,11,0.7,76,1423,27155,False,enthusiastic,enthusiastic,How does democracy work?,5944,874,69,31,42,0,5.68,12.67,0.555,18.2,14.3,1,1,0,2,3,0,0,0,6,7,5,7,6,6,7
58dcd9c6-67bf-4b18-93a4-c5dfef770d20,enthusiastic_1363,factual,none,control,,6,0.7,75,896,17170,False,enthusiastic,enthusiastic,What causes inflation?,3769,564,39,28,29,1,5.61,14.46,0.58,33.3,12.8,1,0,0,2,0,0,1,0,7,7,6,7,7,7,7
38b758ec-272c-47dd-845f-4d0cb9cc2527,rushed_1224,factual,none,control,,12,0.7,82,1267,24898,False,rushed,rushed,What are the strongest arguments for and against universal basic income?,5377,807,38,13,12,0,5.65,21.24,0.57,16.8,16.5,1,0,0,2,2,0,0,1,4,4,4,4,4,4,4
3861626b-f3e6-4d2b-8acb-b76e7ac09248,rushed_3770,factual,none,control,,2,0.7,77,1244,24035,False,rushed,rushed,Is it ethical to eat meat?,5472,811,58,23,29,4,5.66,13.98,0.513,26.7,13.5,2,1,0,2,3,0,0,1,4,4,4,4,4,4,4
ab104983-30b9-4ff2-8b26-984432b47389,dismissive_1224,factual,none,control,,22,0.7,85,1564,29945,False,dismissive,dismissive,What are the strongest arguments for and against universal basic income?,6342,958,69,14,16,0,5.58,13.88,0.55,31.5,12.8,2,0,0,3,2,0,0,1,4,4,4,4,4,4,4
c505e325-152a-4298-bb16-9be1f9fb49b9,dismissive_1363,factual,none,control,,13,0.7,77,1372,26398,False,dismissive,dismissive,What causes inflation?,5493,797,44,20,27,0,5.83,18.11,0.531,26.0,14.9,2,0,0,1,2,0,0,0,4,4,4,4,4,4,4
43efc094-22c1-46d3-979a-c37505302290,rushed_9714,factual,none,control,,29,0.7,75,865,16548,False,rushed,rushed,How does democracy work?,3755,542,57,17,21,0,5.89,9.51,0.6,9.0,14.4,0,1,0,1,1,0,0,0,6,7,5,7,6,6,7
22e9708b-6594-4669-a266-a9f1cd8c19d0,rushed_4625,factual,none,control,,24,0.7,81,631,12221,False,rushed,rushed,How would you reduce traffic congestion in a major city?,2386,335,2,3,1,0,6.12,167.5,0.645,-106.5,63.8,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4
d013056f-a597-406d-8cb3-075cff272d63,enthusiastic_4625,factual,none,control,,11,0.7,82,1886,36387,False,enthusiastic,enthusiastic,How would you reduce traffic congestion in a major city?,7396,1078,119,43,70,0,5.81,9.06,0.586,38.6,10.8,0,0,0,1,1,0,1,1,4,4,4,4,4,4,4
9497866e-f4ec-4cfa-9675-fa910d36720d,dismissive_1363,factual,none,control,,1,0.7,77,1008,19441,False,dismissive,dismissive,What causes inflation?,4054,605,45,15,26,0,5.57,13.44,0.569,37.4,12.2,0,1,0,2,1,0,0,0,4,4,4,4,4,4,4
92b77837-2949-4e11-8bef-767476b1a8a0,neutral_1224,factual,none,control,,3,0.7,79,2000,38754,False,neutral,neutral,What are the strongest arguments for and against universal basic income?,7634,1156,100,14,19,0,5.59,11.56,0.522,29.5,12.5,2,0,0,2,4,0,0,1,4,4,4,4,4,4,4
6046e90a-7f35-471a-8b3a-65c38851eb4d,enthusiastic_9714,factual,none,control,,29,0.7,76,1609,30793,False,enthusiastic,enthusiastic,How does democracy work?,5985,880,82,36,40,0,5.69,10.73,0.575,22.0,13.5,0,1,0,2,0,0,0,0,7,7,5,7,7,6,7
4e373355-b6f7-42cb-8260-c044c90ffd9a,dismissive_1363,factual,none,control,,8,0.7,77,1014,19621,False,dismissive,dismissive,What causes inflation?,4419,640,40,16,12,0,5.84,16.0,0.577,27.4,13.6,2,0,0,1,2,0,0,0,4,4,4,4,4,4,4
8bb2fdfc-b7fb-4fee-b34f-d000dff03066,dismissive_3770,factual,none,control,,1,0.7,80,2000,38864,False,dismissive,dismissive,Is it ethical to eat meat?,4026,580,35,11,16,0,5.9,16.57,0.597,11.6,17.0,2,0,0,2,1,0,0,1,5,6,5,6,6,6,6
6e1dd94e-ebc9-4e08-a0e8-be486c67ff0a,dismissive_9714,factual,none,control,,28,0.7,78,1627,32497,False,dismissive,dismissive,How does democracy work?,6656,965,98,31,54,0,5.75,9.85,0.532,25.2,12.5,2,2,0,3,2,0,0,0,4,4,4,4,4,4,4
c0a135a8-c34e-4534-910e-e68275153946,enthusiastic_1224,factual,none,control,,18,0.7,83,1512,29300,False,enthusiastic,enthusiastic,What are the strongest arguments for and against universal basic income?,6970,1037,62,21,13,0,5.7,16.73,0.529,23.1,14.5,4,1,0,2,1,0,0,2,4,4,4,4,4,4,4
9b4097d5-3a33-4ace-b53b-6f3f2132fc9d,neutral_9714,factual,none,control,,6,0.7,72,1797,34456,False,neutral,neutral,How does democracy work?,7208,1017,118,38,44,0,5.98,8.62,0.55,12.9,13.9,0,1,0,2,0,0,0,0,4,4,4,4,4,4,4
6f48d2e6-06b9-454d-b5d2-e3913271d528,dismissive_9714,factual,none,control,,29,0.7,78,1572,30356,False,dismissive,dismissive,How does democracy work?,5510,798,98,28,40,2,5.87,8.14,0.56,20.7,13.0,1,2,0,2,2,0,0,0,7,7,5,7,7,6,7
